user_pseudo_id,experiment_group,ad_revenue,iap_revenue,total_revenue
ab6a2dd12079cfbf6ea9b168cdd99daa,1.0,0.0,0.0,0.0
ad182272651c917fb1d8fff589a7018b,0.0,0.0,0.0,0.0
f69cc0976341b70b8bf2da7ac027d1b0,0.0,0.0,0.0,0.0
4b135f4f3443a88dd5118641f5df7acb,1.0,0.0,0.0,0.0
ef86ee2ea7fa55f2e059bc483fe728cb,0.0,0.0,0.0,0.0
7903c4b69a0743493f0c3da40da598eb,1.0,0.0,0.0,0.0
28222b899d2423b8539db28f99f2af3d,0.0,0.0,0.0,0.0
9e95c5ae92d5bdc9f4d57bf4657fac35,1.0,0.0,0.0,0.0
d999a2aec6c877a8e568a89e412f9b5d,1.0,0.0,0.0,0.0
dcc7564b64711b696e642a01278c9095,0.0,0.0,0.0,0.0
34b6fb6ee5a28d69567f1e783959db9a,0.0,0.0,0.0,0.0
7d18e1adad7fcd7222b1dbfbfaf85c35,1.0,0.0,0.0,0.0
8c0d0440db9ce6c0e92dd14e4a56a151,0.0,0.0,0.0,0.0
abf0271af0ab66048418bb9f73273673,0.0,0.0,0.0,0.0
e568064997d898b551996c0acd2c5ad4,1.0,0.0,0.0,0.0
fd15c46da74b75877e3df9995530d961,0.0,0.0,0.0,0.0
8a0577e00d5098443012a135db8371e9,0.0,0.0,0.0,0.0
f50c361f978c4ce9a3cdfecd29804118,0.0,0.0,0.0,0.0
55fa7fb75d96f1592ad5c1783eb4e3b8,1.0,0.0,0.0,0.0
88194fd1449d43fa2778624e3c573915,1.0,0.0,0.0,0.0
8f38fd7a2e6d6d92dee9b9e845a55bc1,0.0,0.0,0.0,0.0
996c928c91e3a3c1fe1b8fb0d6e76e6e,0.0,3.5469309202744603,38.493954,42.040884920274465
99ec7b5bc8629a39b164af607233d693,0.0,0.0,0.0,0.0
9e645c32b96b126ca4d3150ade563a1a,1.0,0.0,0.0,0.0
c1fe127d48f0821e5de2cdc7c160d604,1.0,0.0,0.0,0.0
c98df776c169d16b7b1c4837778de26e,1.0,0.0,0.0,0.0
e26c322b732bf1d2bfe7d9ad97ced54b,1.0,0.07332375878468139,0.0,0.07332375878468139
6daa282397550f55c8f834377af9212a,1.0,0.0853065773844718,0.0,0.0853065773844718
35865960ee99c41d5247d23bcce29ba9,1.0,0.0,0.0,0.0
71736f0bc98c48aaed660d2f1fa140cb,0.0,0.0,0.0,0.0
b2ea7e4655e3120bb55e9d17f887d0d0,1.0,0.0,0.0,0.0
c7a1896fd170187a7f279eb645b120d1,0.0,0.0,0.0,0.0
c93db01aab9cfa53d8923d762b39602b,0.0,0.0,0.0,0.0
d583ffa9669fc9eb4b966d14a219b580,0.0,0.0,0.0,0.0
dbdaf602a34bd800775b10d61c1d2c17,0.0,0.0,0.0,0.0
253354eaed465144b7a7132d150150d8,0.0,0.0,0.0,0.0
2b707585fd193d08e54ca57e60ea7d81,1.0,0.0,0.0,0.0
5de5a11e7a1a7f851c6cbf624753d80d,1.0,0.0,0.0,0.0
69d7af26d7a0cf7fe1f988af3c19e037,1.0,0.0,0.0,0.0
79b3e6d2f727a268db545943c6dbe77b,0.0,0.0,0.0,0.0
85814ea9de2eb5f2e83dab4fb91f82aa,0.0,0.0,0.0,0.0
ab4d69e70703a5048fe52ce90849b15f,0.0,0.0,0.0,0.0
ccd2d2e425afa9971ffb7709b04603a8,0.0,0.0,0.0,0.0
3407c7a2885e14bb0e037c9c01555fad,1.0,0.0,0.0,0.0
0c2f5bec49b8c8fc38d2ac3c14c561f9,1.0,0.0,0.0,0.0
270804f57e00d198dcbe3487c303fc10,0.0,0.0,0.0,0.0
51fb0be9327769c04a3dd23a1bdd7ba8,1.0,0.0,0.0,0.0
77daaca13b23571b954468f1d540d729,1.0,0.0,0.0,0.0
8207af66053a0cd81d5b07715c2e3c38,0.0,0.0,0.0,0.0
083b3c514bd7eb6a716e88e64ef7ec2f,0.0,0.0,0.0,0.0
26380f11461ef31e238e5d60cfb141d0,1.0,0.0,0.0,0.0
2fc583fe121073f2fd52c30efdcac62d,1.0,0.0,0.0,0.0
364b0c6b6afdb02fc2d471fac379c643,0.0,0.0,0.0,0.0
579047ec4942f38b795bb415b5bec008,0.0,0.0,0.0,0.0
7628aaff2c8bfd1239da8030a34fac59,1.0,0.0,0.0,0.0
999b9816fea22c31b3cb200097760ed7,0.0,0.0,0.0,0.0
ad184746ed17663213665e29eafaa66e,0.0,0.0,0.0,0.0
f65c707bd366a755cfd5097af3008b8c,0.0,0.0,0.0,0.0
9c9e273235a0d5fd6bc7a3567f13eaca,0.0,0.0,0.0,0.0
d02c3ebadb8819f36145985756f2a43b,0.0,0.0,0.0,0.0
14190ec705eeaeb145eef9c97da80beb,1.0,0.0,0.0,0.0
4f0c67b8f27130830b8f06fa17f4cf94,0.0,0.0,0.0,0.0
752321935f8e437e5bd4b6bfbe8579b2,0.0,0.0,0.0,0.0
b6a458b2196e1f4998e31404a26600cf,1.0,0.0,0.0,0.0
d26bc41e53a1aa4edfb0eeabff23070d,0.0,0.0,0.0,0.0
dea37255f1a647a14d5fe54e4d886173,0.0,0.0,0.0,0.0
0aa1a7cad6afbc8899da74fc51f16a2e,0.0,0.0,0.0,0.0
8cc18d7e590ecb8bb35dc35d9d52b69a,1.0,0.0,0.0,0.0
a928a2c8ef809f026a2ad12201539892,0.0,0.0,0.0,0.0
04f51a3a020b1d401f1aa5b60b9c0ce5,0.0,0.0,0.0,0.0
56a00189dc364e12f38258afe09026d4,1.0,0.0,0.0,0.0
0458a87d3142caf565e3de2e1b804c7b,0.0,0.0,0.0,0.0
3f8a971dfa793c0932adcad07b7df917,0.0,0.023699434881564098,0.0,0.023699434881564098
45f114602529cb7a8d13dad28ae00981,1.0,0.0,0.0,0.0
6def10de2d4b1281b36953f76857e502,0.0,0.0,0.0,0.0
4186ecce22985863af4318cf74a87022,0.0,0.0,0.0,0.0
2b1b20aab6c3805c63f6775264b9cc8b,1.0,0.0,0.0,0.0
8a2903f947491d7a529b0a66b0dca783,0.0,0.0,0.0,0.0
8b001953f287be4d31bf2058f7f26589,1.0,0.0,0.0,0.0
bcbd131b41a2e21e04d8fa40e9bbef77,0.0,0.0,0.0,0.0
07da0ef78082d40ca2dad959e35f8a5d,0.0,0.0,0.0,0.0
b58dfea57d8af0380c1b1b97787f9039,0.0,0.0,0.0,0.0
fda05659e45485d8a60fc26367265571,0.0,0.0,0.0,0.0
a38bc792eb4193f064e86fe0316a2c43,1.0,0.0,0.0,0.0
d17bd93c994f8d6a85d3b1813f603627,0.0,0.0,0.0,0.0
dc180395088b643e7f1650e5af7162ed,1.0,0.0,0.0,0.0
681dd6a35eb472a6cf37cb75db4b02d8,1.0,0.0,0.0,0.0
d149e6ef9cfba7d221107d5d4ededf4a,1.0,0.0,0.0,0.0
fb922ab328624853b7526cd9f7e9f629,1.0,0.0,0.0,0.0
a51b95ad781a77a9ad8d6f3474fc1672,1.0,0.0,0.0,0.0
b53f96de54ee6d27cd3afd5b069005d2,1.0,0.0,0.0,0.0
994c9e0993418ea89beb27e3426e531f,1.0,0.0,0.0,0.0
9e86a94a11705a7b24d17cc9be150952,1.0,0.0,0.0,0.0
120e5e591469662d3c8f907ca2bde001,1.0,0.0,0.0,0.0
40313dc5443d24db401362344ffb1fc7,1.0,0.0,0.0,0.0
90f51c2e90a3f653894a808ea3cef884,0.0,0.4192474398296322,0.0,0.4192474398296322
35f4191909decdf9f538bd8ede6acd64,0.0,0.0,0.0,0.0
50fa3f7c8e3821b26f693dfe4840eec3,1.0,0.0,0.0,0.0
5784a1366c46bde5dc6885a86dc6da71,0.0,0.0,0.0,0.0
80b23a90cba33dd88ca6482ae54d1a74,0.0,0.0,0.0,0.0
b8f84fe97b67ddbef967e6db5f28a345,0.0,4.3334705237648405,0.0,4.3334705237648405
bc051c2cf5d9fdf8a824a7f0d81dc612,0.0,0.0,0.0,0.0
c4925072fa95a14c33f5c3ad2526f967,1.0,0.0,0.0,0.0
fe4bcda712229740ac93ba695bd660f2,0.0,0.0,0.0,0.0
1890022feb1328058cc84171602f67f4,0.0,0.6527255196124315,0.0,0.6527255196124315
72b483f051043c8b9766ba03a5832c78,1.0,0.0,0.0,0.0
78303e3b1bd78c54a49073f5dc901c96,0.0,0.0,0.0,0.0
8cda70aba29efe6c7d1c30faff0a3014,1.0,0.0,0.0,0.0
af03a38e39f80fb711dc6f842227912b,0.0,0.0,0.0,0.0
ca3eb916f7245c028d4754968486e009,1.0,0.0,0.0,0.0
e74feedee24c8668cc2e157fa6afde18,0.0,0.0,0.0,0.0
02e610f4ca7fbe770ec6c0627b79af41,1.0,0.0,0.0,0.0
78194e5c853fc4cf2199604a363b6ba7,1.0,0.0,0.0,0.0
b0349490c5fbc49de8436acf2e53f6c3,1.0,0.0,0.0,0.0
b5d319777417a10d6261c9d398bf6e27,0.0,0.0,0.0,0.0
bebb92b6848ca13848e86243aaa837cc,0.0,0.0,0.0,0.0
48b49d4dd3252b9005446f06df9cfbc3,0.0,0.0,0.0,0.0
afe328294706e2adc7e57ad67c9c0fc0,1.0,0.0,0.0,0.0
d92e42c6980250bf0e28843a580bfb1e,1.0,0.0,0.0,0.0
17cd002693bb256d511b055f5db88f5e,0.0,0.0,0.0,0.0
d107354e38cf4bae535c4b055f3f5fdb,1.0,0.0,0.0,0.0
c8e563ff149c310db45adce6a13b22d0,1.0,0.0,0.0,0.0
35d2785c8472534e7c5d66e2aa5645c7,0.0,0.0,0.0,0.0
615ce2fbd23937eb305002fddebf83c9,1.0,0.0,0.0,0.0
818ceee561bd9478cd4c296092e08c23,0.0,0.0,0.0,0.0
93e174b9a4a7251e628d64947e4b5f47,0.0,0.0,0.0,0.0
60f86f93b754b0036c27d8da48a79123,1.0,0.0,0.0,0.0
6ef8556ddcebd7a001e59d4010fb8e52,0.0,0.0,0.0,0.0
977662fdc76da0a2d31181cf8559ce88,1.0,0.0,0.0,0.0
1b2a5f18300b1622dba0608482a82125,0.0,0.0,0.0,0.0
6bc65d3bedd31ea13bdaae8dd9740d03,1.0,0.0,0.0,0.0
3fed76d886fb002c464259117b07cc09,0.0,0.0,0.0,0.0
0f20b75fd11c3a5bd5d6f4f8506d05fa,0.0,0.0,0.0,0.0
287defe4c832a319e4a7bc91323dcbc6,1.0,0.0,0.0,0.0
3104f7a9f2e638bd351e315719f48fbd,0.0,0.0,0.0,0.0
879174f57d4d92f4eafa8c4c38b28dcb,0.0,0.0,0.0,0.0
b7566d6b383d360a8c6fabde1bc42d9e,0.0,0.0,0.0,0.0
3b368dc5d0744817aaf0bfe5919fc84d,0.0,6.650222450494766,11.99,18.64022245049477
af67e827cfb3647ec04c85876d3cf9ea,0.0,0.0,0.0,0.0
4e821832cfddaee2ee22f9777252c784,0.0,0.0,0.0,0.0
7985b6a390846725e612bbf03cc74c77,0.0,0.0,0.0,0.0
e1b30bda754980926048357a6ebf4573,0.0,0.0,0.0,0.0
0d2fda30d5e996dd36a992c3a335b40b,0.0,0.0,0.0,0.0
654ce07a8ff4fa66f4008d059913a83a,0.0,0.0,0.0,0.0
850a07f845c6b101475d9227644af12f,1.0,0.0,0.0,0.0
e3fde053324cb7420826720d3fffbacd,1.0,0.0,0.0,0.0
09871cffabad045996dd640cb5c7fb38,1.0,0.0,0.0,0.0
41d6439c1525113fd509820d560e9a92,0.0,0.1492586284875869,0.0,0.1492586284875869
519a39af8fa0a82cf963d0adfb8a184d,1.0,0.0,0.0,0.0
60dc655ed8d4291045783380d3ab388c,0.0,31.635826199315485,42.001254,73.63708019931549
708a49705a361d799ac5312565bb9613,1.0,0.0,0.0,0.0
857a6376dbfb78a66f0b577c98c7a4e9,0.0,0.0,0.0,0.0
a6e065c95d3ff89e83f683ad2f449809,1.0,0.0,0.0,0.0
adea1f89a91c948b1a2b28501e6b5be3,0.0,0.0,0.0,0.0
cbcebc21035009f1b4874245f7809757,0.0,0.0,0.0,0.0
f2592b80e488fe59bca7681bd073ce1f,1.0,0.0,0.0,0.0
f9e99b75f50ab832e1d7d8e923311b28,1.0,0.0,0.0,0.0
006f42a249156dcb652ac93a292c4286,0.0,0.0,0.0,0.0
16ef9171fb34c8ed027a19abfb5e29be,0.0,0.0,0.0,0.0
e8a0db35ce861c974ed02e5ba39a34d6,1.0,24.826188753126186,50.989996000000005,75.8161847531262
09f7e9d2364c94a2851cd6313ad05120,0.0,0.0,0.0,0.0
3d789ceee35f25b7ed1bf9a231599231,1.0,0.0,0.0,0.0
42d8fdcda1b0d53d07b7dc49d5f9db7e,0.0,0.0,0.0,0.0
45c67594925aa33335f4d3a1d27e28e2,0.0,4.321811389294451,0.0,4.321811389294451
5ef0b234172888b4234d852ef29bcb42,1.0,0.0,0.0,0.0
9ff6959c7d6ba8a6389471772f7ec2c9,0.0,0.0,0.0,0.0
7eada17f2fef19e8781e426663659293,1.0,0.0,0.0,0.0
4d0480c81aada4103079cd39276b6d53,1.0,0.0,0.0,0.0
a41cd35c24571ee13a89be49c3457dc7,1.0,0.0,0.0,0.0
35474d4ecb04189e8bb77a58b5fd400e,0.0,0.0,0.0,0.0
024f60c0cb7a6c4f504c9fe6a8ffb047,1.0,0.0,0.0,0.0
0bdde003c57d696508f87ef6b2278243,1.0,0.0,0.0,0.0
1fb3232a5c92bc12ce4e944fa2415618,1.0,0.0,0.0,0.0
e689dea2246d2fc0e7d02ad9cb02a7b1,1.0,0.0,0.0,0.0
e99d295f4b43a38d7633c4a9f499d54d,1.0,0.0,0.0,0.0
22cf7534d5e5e1144c26512a5a2a3f29,1.0,0.0,0.0,0.0
b630a48fa17d43affc789696728d0087,1.0,0.0,0.0,0.0
b0b2ae844247d33f5fb1522dbefa54a5,0.0,0.0,0.0,0.0
54bc7d81b2ab80380ea33008ecf80924,1.0,0.0,0.0,0.0
3cc2cb9c9fcef81d094385530443a72d,0.0,0.0,0.0,0.0
bf664fc30128be64083a0a99bc06580d,0.0,0.0,0.0,0.0
38758bee96f52f5dafa9b91efeedac2f,1.0,0.0,0.0,0.0
df070cb7180cfbe5ee0b7a4406e93dee,0.0,0.0,0.0,0.0
2fd6aef12384b02d49695e6569727ac8,1.0,0.0,0.0,0.0
62bed6bb6476f3640dbc4ec23a84a5d2,0.0,0.0,0.0,0.0
ec4ac9c56b94eba31cbd51ab7d696fd2,0.0,0.0,0.0,0.0
6251eeb7d6394c9d27167232f8289034,0.0,0.0,0.0,0.0
a66d4d3126878500178f9d2007c63bbf,0.0,0.0,0.0,0.0
17d6efb5f4040610b2756d532a1ea8a1,1.0,0.0,0.0,0.0
472d463b12dc088a56b7e1f8ea5af34b,1.0,0.0,0.0,0.0
ba6a5ee26d2ece3f9aa79086d096c383,0.0,0.0,0.0,0.0
e449a4663243c11489f4f4df0130125e,1.0,0.0,0.0,0.0
773e738e20005309b95d6c91aa77be90,0.0,0.0,0.0,0.0
82c9f291cc0bf29a23ca096030e99dbe,0.0,0.0,0.0,0.0
16d49b0cabe21cc007ddc986067fcb41,0.0,0.0,0.0,0.0
62d1fe568b8ff44d010f6c2d73406f24,0.0,0.0,0.0,0.0
b0744daad3750d27d2560ec4a78c466e,0.0,0.0,0.0,0.0
c7680b8ef74d26a3ed4e726213843422,1.0,0.0,0.0,0.0
6503d1ad3241cb9839ad703ac3008e2a,0.0,0.0,0.0,0.0
00ff37cc2ddcee7d105759979a05c8aa,0.0,0.0,0.0,0.0
ce04c3d85ba1b17fd271baf1b3c671b9,1.0,0.0,0.0,0.0
8682db3ee49da99225827ca2de4d9e69,1.0,0.0,0.0,0.0
d1aa9cdba826da48de6af4afc7ab313b,0.0,0.0,0.0,0.0
fd5dc90784a45d55bd4a6a837460368b,0.0,0.0,0.0,0.0
c3d1286b7b3ebff31e686906bad956d0,0.0,0.0,0.0,0.0
22380b58fb2888a196dd4d9bd92c7aeb,0.0,0.0,0.0,0.0
3d45209b911a4e4523c625a93e48aa5e,1.0,0.0,0.0,0.0
4728e5ca52b4522576b7d6aa954bdd59,0.0,0.0,0.0,0.0
62b7df7f2fe40c79a498c91496acb6e6,0.0,0.0,0.0,0.0
7365b0698e6afe07963b0bc8f461d871,1.0,0.0,0.0,0.0
a7e31201ed3ade821f00c4911ba2c5bf,0.0,0.0,0.0,0.0
bf92d24b976db82fcb97d31119c74bb1,0.0,0.0,0.0,0.0
d31bfa09bde96db22f162cdc6769b4b6,0.0,0.0,0.0,0.0
d331e26634252b5f59eb340c72cf7d4c,0.0,2.2708239555358887,0.0,2.2708239555358887
f3a14ae537b7f55482e9282aa3b89496,1.0,0.0,0.0,0.0
f751e384794fbe51027da0366b1f1a70,1.0,0.0,0.0,0.0
09b908b8832691e0bd7fbe73bdb18952,1.0,0.0,0.0,0.0
444a367007243ed62db7f8e83d4b4a40,1.0,0.0,0.0,0.0
25cab8e38709e5f8035ac2dfe493cd3b,1.0,0.0,0.0,0.0
6905b4616ca9bd83c12fa3015f0a98dc,1.0,0.0,0.0,0.0
7eb853f696776bb1d466d8aeb4d29b2a,1.0,0.0,0.0,0.0
94de58c49501bb6b4cf7d5c282bebe04,1.0,0.0,0.0,0.0
a05ca75d8d68a3234409fa65b1aaba93,0.0,0.0,0.0,0.0
cdb95263548fe339313677208e86c0ad,1.0,0.0,0.0,0.0
bd2b1b64aabebf1446727792cef83d03,1.0,0.0,0.0,0.0
c01286192cbc7c32de53eef3a58ff996,0.0,0.0,0.0,0.0
91e02a911152e85580828db732edd802,1.0,0.0,0.0,0.0
a5c6d547cabef4294de2e4ceae7fcc52,1.0,0.0,0.0,0.0
607df736d7b318f1fb855fa71c52bc2c,1.0,0.0,0.0,0.0
4da20b6c26f0eb346afee214cd1ba35f,0.0,0.0,0.0,0.0
c68edd55923bceb4ea3465909ec5a4eb,0.0,0.0,0.0,0.0
a108f91363c4cb397296a8f84f69843e,0.0,0.0,0.0,0.0
01d532a4a8f622bf8539325bc65f8a07,0.0,0.0,0.0,0.0
396e381c111cf21cd415d95aef1ce8c4,1.0,0.0,0.0,0.0
6a039728117fc82415921fa4917733cf,1.0,0.0,0.0,0.0
a5c61d317e6d5260f4dff9dd1cc9c15f,0.0,0.0,0.0,0.0
e735ce2c13498d902bd78a69da77a8e7,0.0,0.0,0.0,0.0
cc799bab4cb480e7839c1fe57ade3a67,0.0,0.0,0.0,0.0
458a86f8ecfa972838dc9a1222f6a5c5,1.0,0.0,0.0,0.0
3930c4d73a5c97e02fab3867a6bf18f2,0.0,0.0,0.0,0.0
60808f7a7654287e771d0e9df5d38b31,1.0,0.0,0.0,0.0
61665975b3bdcd3e9d5058a05b7205a5,0.0,1.8820281624794006,0.0,1.8820281624794006
8d57f948d7301d4a2b6b3f66d6867fc6,1.0,0.0,0.0,0.0
a4dde4f4c5f5e63d79c5bcd650aa920a,0.0,0.0,0.0,0.0
aed7b322e3268a3a42483c7c04c2f0b8,0.0,0.0,0.0,0.0
f5e198413871ed00df089a76d09b7f89,0.0,0.0,0.0,0.0
2d8818f627bf89c52d3c4ad97b9066e6,0.0,0.0,0.0,0.0
3cfa387e22ef032796c1e17e7a6b28f3,1.0,0.0,0.0,0.0
59e599a751073a1d8670239fa754558c,0.0,0.0,0.0,0.0
907ca7df646209e4ac0757da6be53a17,0.0,0.0,0.0,0.0
9b93a665bf298cf00b9b4d7adf1ce7a6,0.0,0.0,0.0,0.0
9d2c8412170acfa820ac7f745136549d,0.0,0.0,0.0,0.0
ae9705102e0fabf33259cc4109ed8158,1.0,0.0,0.0,0.0
b754affd28b4af3f73b2431c6b419001,1.0,0.0,0.0,0.0
cb400704dd8a00c4007a37980b20c3e5,1.0,0.0,0.0,0.0
ff1dfadeefc017af2a2fc7f5a257614b,1.0,0.0,0.0,0.0
76932789ce247b54bf0c7b6734987c9f,0.0,0.0,0.0,0.0
06b2a10335f34bfcae32ef4c5e0de9f9,0.0,0.0,0.0,0.0
2bc7acd6796bead057088571f85ca852,0.0,0.0,0.0,0.0
58048b530181db1d88a9c3a722717b72,1.0,2.312146795913576,0.0,2.312146795913576
96614e49943d7c06ee1f0ad5d0244643,0.0,0.3814430395141243,0.0,0.3814430395141243
afe4cb2e5b7415f0656997bfedde800e,1.0,0.0,0.0,0.0
63154501d5d3aabddcc128a8b9e85449,1.0,0.0,0.0,0.0
7de5bf934f500413c1141de74649d30e,1.0,0.5696211669128375,0.0,0.5696211669128375
a09d1d65609d095b8bc3ecd9d9fb5aca,1.0,0.0,0.0,0.0
38de0520f14cec64ab48484d7a88b13c,0.0,0.0,0.0,0.0
6d72913ae77cc22f64f315a61c4b629f,0.0,0.5086893611587576,0.0,0.5086893611587576
db0d7aa3768bb782c16bedf57b419b1a,1.0,0.0,0.0,0.0
e302caae6c390c657a9df2dfc1846153,1.0,0.0,0.0,0.0
000c4d5588176061e23e252efdc6722a,0.0,0.0,0.0,0.0
1161cfae12f9a05a97bdf49ecfd947be,0.0,0.0,0.0,0.0
20276383ce02c3b1086140c6d79c1f1e,0.0,0.0,0.0,0.0
377e41454662af770d9f7150eef0382f,0.0,0.0,0.0,0.0
42a28c0ebeec51a37454a4f1348b8fb2,0.0,0.0,0.0,0.0
4e2bac0dade5d5d1989d2d267ad54126,1.0,0.0,0.0,0.0
91f2be7a143423418b3cea58d51c775a,1.0,0.0,0.0,0.0
9230863e9b76d74e9751001107ce01d1,1.0,0.0,0.0,0.0
a02b2c827d65e1aaef2af29eb5815f1e,1.0,0.0,0.0,0.0
c43b3dba30bb508d405506bb536cb8c2,1.0,0.0,0.0,0.0
c838419572f0edaf886cb2206768b52f,1.0,0.0,0.0,0.0
cf420a3ec3e60d28031ba6bd626b246c,0.0,0.0,0.0,0.0
d5010baf009f78926f13a10d685a9683,0.0,0.0,0.0,0.0
0fce58290b1d32adfbe041349e3bb005,1.0,0.0,0.0,0.0
4dc423e01ea130edd6987183b4e8bb52,1.0,0.0,0.0,0.0
5d3d433af1fa394c40876e6b4d2aff9d,0.0,0.0,0.0,0.0
61dca5e233387c3c34e0f13c8b923546,1.0,0.0,0.0,0.0
69d63f46fc796804ead30f731e95c1d6,1.0,0.0,0.0,0.0
7fe84eb8b67b4d910b0a1e1f571102aa,1.0,0.0,0.0,0.0
a5d04e1518693723df30b2d4584700a4,0.0,0.0,0.0,0.0
e846de870e8ce7627c74687705481f1c,0.0,0.0,0.0,0.0
f010443134d3f8963184e68f599eb27c,0.0,0.0,0.0,0.0
567be73b047e9e3a27fe3c05d73ad599,1.0,0.0,0.0,0.0
2c8440431c2b2893201cb1f395ae72cb,0.0,0.0,0.0,0.0
646eff9271316153a03486aa2f70e6ef,0.0,0.0,0.0,0.0
2419673908be0efe1f7888c05e5a4d26,0.0,0.3184439088217903,0.0,0.3184439088217903
3777877a0b9b9df2640ab8e25b217fb2,0.0,0.0,0.0,0.0
57a11f8a7d06e76dabd9ed8b13a6c915,0.0,0.0,0.0,0.0
758cfe82d12085185b68d391b2cc1118,0.0,0.0,0.0,0.0
b2143bfbd608f9f4cc41ac11e5388405,1.0,0.0,0.0,0.0
c8a9d39f03392cdd8b12c4a91b777192,0.0,0.0,0.0,0.0
e0538424921e472be10b92d1d3b9ddba,0.0,0.0,0.0,0.0
ffbb7a8d6149985d0bbb44c2c27b5dcd,1.0,0.0,0.0,0.0
bb9b851a575ac77de253ee2e188f1cbb,1.0,0.0,0.0,0.0
c691ae6fb643d342e1f678fbc8334590,0.0,0.0,0.0,0.0
5b55838bf55019d4e6e023c3f6b6616e,0.0,0.0,0.0,0.0
6c27037204d327ca43e36be194923a3e,1.0,0.0,0.0,0.0
b69ff22fbe2813333dc548482bd062ab,0.0,0.0,0.0,0.0
55483929377befc03fbfffb43ae20b63,1.0,0.0,0.0,0.0
6da565f70af70eb89878d9b0df56b326,1.0,0.0,0.0,0.0
92275e44892357097d10de2d5e2b416b,0.0,0.0,0.0,0.0
bbc666c5cd7faf6798d323e8a4e1894b,0.0,0.0,0.0,0.0
ca43486120d0849b1bfb6616ef23d3f4,0.0,0.0,0.0,0.0
3c78045dbd0bb3c6d2a79b4ddfec5628,1.0,0.0,0.0,0.0
45bbc811dcb2c9352920b9c532f92e53,0.0,0.0,0.0,0.0
553df87abcf3a8f127a1997321fd23c9,1.0,0.0,0.0,0.0
71349cca822a7f7fc00ea387f2fe41cf,0.0,0.0,0.0,0.0
731c8f511adc1f2f18316b39a6d90b1b,0.0,0.0,0.0,0.0
99adca8b6d9b97b2309612868fed35c4,1.0,0.0,0.0,0.0
a6e1ec42253171b2f84cc1bf53ad361f,0.0,0.0,0.0,0.0
c06bbf81cfe02a096f04c80ee9146305,1.0,0.0,0.0,0.0
cf220397c65a1a4a549f08116848c2a9,0.0,0.0,0.0,0.0
da9fdf1bfb8d36e32738e3c093b4dc67,0.0,0.0,0.0,0.0
e178d604e4c755145f664eda59f334f1,0.0,0.0,0.0,0.0
efda0895c00fd13b0e27aad840aefd41,1.0,0.0,0.0,0.0
fa85730fbbfa08f76e977a88212e1606,0.0,0.0,0.0,0.0
5f62f5fc852d4141eba2f9555b7f3dcc,1.0,0.0,0.0,0.0
656a9f8201e2363684ea7e5e3d2814da,1.0,0.0,0.0,0.0
928d80795e656d34b027e1a49a9fe2dd,1.0,0.2368931993842124,0.0,0.2368931993842124
a16c32592bd3950f2263e781afc094c5,0.0,0.0,0.0,0.0
ad5e931afe779f0ece78b3ade7dc71b6,0.0,0.0,0.0,0.0
ddb648706304fcf16d28d359003d5c59,0.0,0.0,0.0,0.0
39b827bae685782688f93f4afa9a4484,1.0,0.0,0.0,0.0
b47969b2fc2e160157c6ae302ee6e306,1.0,0.2229305021464821,0.0,0.2229305021464821
f3ed99fda13b9bb42f05e4cd15c56139,1.0,0.0,0.0,0.0
7b60c4b4619384ff17394cd3c84fbd8e,0.0,0.0,0.0,0.0
c0fbdfde6effc94da1acc85eadc4d676,1.0,0.0,0.0,0.0
f5d566d7a38560b58af4fccd8e6cc156,1.0,0.0,0.0,0.0
319328214b7c604aefde9684d17a0893,0.0,0.0,0.0,0.0
6f54db660168cd2f2366e9b6807fe6d8,0.0,0.0,0.0,0.0
7b2f1576b373c7872915cb13f458f734,1.0,0.0,0.0,0.0
b9ffe5cd71bac960542bc70a8e7ac00a,1.0,0.0,0.0,0.0
c24e83414800638dab52b009ca51df2e,1.0,0.0,0.0,0.0
cc4867f9b5c56b14245cce2c0f877131,1.0,0.0,0.0,0.0
c3c9120d03e75ba1b45a604638605215,0.0,0.0,0.0,0.0
2497f7a22394ace55924791147acfc72,0.0,0.0,0.0,0.0
f1a1592bb982b99073adbe4d6e2ee651,0.0,0.0,0.0,0.0
4fd9453474a4639fa3d3f494de79a3f7,1.0,0.0,0.0,0.0
5b72a632c2d203c54c15a69c37f18a22,0.0,0.0,0.0,0.0
a628dc443ef449bc1627b7d143587060,1.0,0.0,0.0,0.0
a74be623fda0123f7fe56e4d324f2373,1.0,0.0,0.0,0.0
24322e030f6bf0e97190b3cf0f349387,0.0,0.0,0.0,0.0
2bf3b01b838d20e5b22afe6ec60313b4,0.0,0.0,0.0,0.0
a66dc0054573f805718f66a76c6ccd5e,0.0,0.0,0.0,0.0
1b547f544893197796c236197ae9fc97,1.0,0.0,0.0,0.0
742bcfe217f15356fcf700052f3941d9,0.0,0.0,0.0,0.0
96c14a319d94f0fa28d38aaab3020037,0.0,6.943382155150175,0.0,6.943382155150175
a7982ac2d9fef8221ccca2074999310a,1.0,0.0,0.0,0.0
b5c7d609cb90ad6dfcc67a1da557c6bc,0.0,0.0,0.0,0.0
2f65efe74a873d2cb5133724650054de,1.0,0.0,0.0,0.0
ca2c93bb8816018e360035572639e8e8,0.0,0.0,0.0,0.0
fa2c0a5396f9af971f726a8bb6023dff,0.0,0.0,0.0,0.0
7606f293398e63e68add1e4839077a9b,0.0,0.0,0.0,0.0
